Battery_ID,Cycle_Index,Discharge_Capacity_Ah,Capacity_Fade_Ah,SoH_%,Internal_Resistance_Ohm,Resistance_Growth_Ohm,Battery_Temperature_C,Avg_Voltage_V,Avg_Current_A,Charge_Time_min,Energy_Efficiency_%,Capacity_Retention_%,Degradation_Rate,Cycles_Completed,Normalized_Cycle,RUL_Cycles
Battery_001,1,49.97124263777091,0.02875736222909353,99.94248527554181,0.01501757716536225,1.7577165362251193e-05,26.44028574312973,361.31093539880754,61.66346312363257,29.776643295314813,92.97656828232519,99.94248527554181,0.0150015,1,0.0012468827930174563,664
Battery_001,2,49.95767391437592,0.04232608562408302,99.91534782875183,0.015031962898752011,3.196289875201201e-05,22.249852482998847,359.99517964096754,76.80966996685851,30.094318964944662,94.5472694305363,99.91534782875183,0.015002999999999999,2,0.0024937655860349127,663
Battery_001,3,49.94169106474454,0.05830893525546088,99.88338212948908,0.015044412622491142,4.4412622491142584e-05,25.722346430380014,359.115405627546,82.8492920477331,30.005508599125847,96.09693278171203,99.88338212948908,0.015004499999999999,3,0.003740648379052369,662
Battery_001,4,49.93735736129239,0.062642638707608,99.87471472258478,0.015057374385744348,5.737438574434858e-05,30.813126781658667,357.8479951068547,102.38847223123675,31.658135892471403,93.84902693192947,99.87471472258478,0.015005999999999999,4,0.004987531172069825,662
Battery_001,5,49.953218204847424,0.04678179515257597,99.90643640969485,0.015076865594573647,7.686559457364787e-05,23.934097357782644,358.74766616776975,91.32225653562082,28.715781378548566,93.55971655652664,99.90643640969485,0.015007499999999998,5,0.006234413965087282,663
Battery_001,6,49.90111808369982,0.09888191630017928,99.80223616739964,0.015087692671409128,8.769267140912827e-05,25.312191286897445,359.6259505054739,104.01785543899057,31.54642381782554,94.75355819719253,99.80223616739964,0.015008999999999998,6,0.007481296758104738,660
Battery_001,7,49.87224683549631,0.12775316450368734,99.74449367099263,0.015110943128632152,0.0001109431286321523,27.487519066761568,362.40050376226463,85.2697208046042,33.458105823050595,95.37353450463742,99.74449367099263,0.015010499999999998,7,0.008728179551122194,658
Battery_001,8,49.88205208679077,0.11794791320922826,99.76410417358154,0.015112450213588917,0.00011245021358891744,27.314133322238032,358.9206842502222,69.73349189205668,30.112427641935795,94.62494846631222,99.76410417358154,0.015011999999999998,8,0.00997506234413965,658
Battery_001,9,49.82580183013534,0.17419816986465975,99.65160366027068,0.015131021845039314,0.00013102184503931483,27.96008237937066,360.329371069944,93.96880518421924,30.57164303007275,95.55006506224748,99.65160366027068,0.015013499999999997,9,0.011221945137157107,655
Battery_001,10,49.85587805406468,0.1441219459353178,99.71175610812936,0.015149158974559505,0.00014915897455950594,28.68133835546619,359.46600842070234,64.60664452667783,32.67372124286974,96.1088085252413,99.71175610812936,0.015014999999999997,10,0.012468827930174564,657
Battery_001,11,49.7954646178264,0.2045353821736029,99.5909292356528,0.015168189764716124,0.00016818976471612464,19.072466595388136,360.6604101218497,61.324743181759004,31.842730589771715,94.24796713335077,99.5909292356528,0.0150165,11,0.01371571072319202,653
Battery_001,12,49.82810631101222,0.17189368898777957,99.65621262202444,0.015173096414878637,0.0001730964148786377,24.38202002816288,359.59639535836277,99.2234753283671,33.887813556341364,95.43106360656793,99.65621262202444,0.015018,12,0.014962593516209476,655
Battery_001,13,49.81218776121271,0.1878122387872878,99.62437552242542,0.015189859421147062,0.00018985942114706222,20.98735275559173,359.8147125073906,82.71507658952973,31.540368850186464,95.54288654824045,99.62437552242542,0.0150195,13,0.016209476309226933,654
Battery_001,14,49.79872908443978,0.20127091556022236,99.59745816887956,0.015202665160574102,0.00020266516057410207,27.93973380105215,359.49220103487835,60.8930711056459,29.519597913233955,93.42669552737169,99.59745816887956,0.015021,14,0.017456359102244388,653
Battery_001,15,49.76606048646722,0.23393951353278197,99.53212097293444,0.015228753929427945,0.000228753929427946,24.29767307859492,358.6705229186861,74.83630402927321,31.295976068745823,93.46357760781439,99.53212097293444,0.015022500000000001,15,0.018703241895261846,651
