Battery_ID,Cycle_Index,Discharge_Capacity_Ah,Capacity_Fade_Ah,SoH_%,Internal_Resistance_Ohm,Resistance_Growth_Ohm,Battery_Temperature_C,Avg_Voltage_V,Avg_Current_A,Charge_Time_min,Energy_Efficiency_%,Capacity_Retention_%,Degradation_Rate,Cycles_Completed,Normalized_Cycle,RUL_Cycles
Battery_005,1,49.99486622369008,0.005133776309918403,99.98973244738016,0.015010859893500967,1.0859893500967874e-05,22.746980969001644,360.2685195856045,120.75304995144603,29.2321448377918,97.03716515981378,99.98973244738016,0.0150015,1,0.0013513513513513514,666
Battery_005,2,49.9680875925921,0.031912407407901355,99.9361751851842,0.015032819266025305,3.2819266025305854e-05,27.919689074033947,360.96869265838495,86.78129416904112,29.594682617652634,95.80103995755651,99.9361751851842,0.015002999999999999,2,0.002702702702702703,664
Battery_005,3,49.96558668571001,0.03441331428999206,99.93117337142002,0.015042820671069929,4.28206710699295e-05,29.288074311460537,360.3885720092562,65.01620277122211,28.348764348028936,96.9183760835418,99.93117337142002,0.015004499999999999,3,0.004054054054054054,664
Battery_005,4,49.927660624159856,0.07233937584014427,99.85532124831971,0.01506376472526265,6.376472526265116e-05,26.211642735828516,360.57427082532905,118.23627179786698,32.10274027047584,95.7817166697901,99.85532124831971,0.015005999999999999,4,0.005405405405405406,661
Battery_005,5,49.92004068137092,0.07995931862907923,99.84008136274184,0.015071677133930917,7.16771339309176e-05,32.35974839807299,359.7982451730276,77.8662189667321,30.712720845508525,95.12388754355726,99.84008136274184,0.015007499999999998,5,0.006756756756756757,661
Battery_005,6,49.94976540535928,0.05023459464072033,99.89953081071856,0.015092698034175154,9.269803417515446e-05,21.19184866172333,359.2398927561986,80.21418818878836,32.21344435545473,93.3984890667748,99.89953081071856,0.015008999999999998,6,0.008108108108108109,663
Battery_005,7,49.907273567392735,0.09272643260726454,99.81454713478547,0.015108656563911978,0.00010865656391197825,27.78899116461937,359.7344588913486,100.9847974391684,28.55916430349906,95.85089773411688,99.81454713478547,0.015010499999999998,7,0.00945945945945946,660
Battery_005,8,49.87836285182995,0.121637148170052,99.7567257036599,0.015120214427996121,0.00012021442799612161,25.25747883997111,360.40684731829,57.90387482306085,31.9867972470639,95.76275398082143,99.7567257036599,0.015011999999999998,8,0.010810810810810811,658
Battery_005,9,49.857341418845316,0.14265858115468433,99.71468283769063,0.01513501233831286,0.0001350123383128607,22.604095275926355,358.5543075870791,83.94829683666002,30.65098829823247,94.54131559550434,99.71468283769063,0.015013499999999997,9,0.012162162162162163,657
Battery_005,10,49.81860552385642,0.18139447614358062,99.63721104771284,0.015152285286983536,0.00015228528698353616,24.11879025959807,358.8878695972613,105.51863971721451,28.31996077219799,95.42678247433987,99.63721104771284,0.015014999999999997,10,0.013513513513513514,654
Battery_005,11,49.79733004127566,0.2026699587243428,99.59466008255131,0.01515781892098214,0.00015781892098214005,26.67100819726078,359.2585233433019,56.623044159835445,32.19716813347833,95.22266626850518,99.59466008255131,0.0150165,11,0.014864864864864866,653
Battery_005,12,49.76658679513307,0.23341320486692752,99.53317359026614,0.015184797007728373,0.00018479700772837393,22.051589552739173,357.8252800553274,63.588781141943926,30.240719828821064,94.91521416545731,99.53317359026614,0.015018,12,0.016216216216216217,651
Battery_005,13,49.76387486908612,0.23612513091387655,99.52774973817225,0.015187934491791337,0.00018793449179133753,22.98079617345403,358.8307321739359,95.23597667905155,29.524708180454162,95.56695431823844,99.52774973817225,0.0150195,13,0.01756756756756757,650
Battery_005,14,49.81710162089961,0.18289837910039353,99.63420324179921,0.015212778352514287,0.00021277835251428713,16.061453802936995,359.33018634653325,76.67388434183353,30.269530826606726,92.72863173308247,99.63420324179921,0.015021,14,0.01891891891891892,654
Battery_005,15,49.755560361643404,0.24443963835659588,99.51112072328681,0.015218188778947374,0.00021818877894737472,22.524366248109622,359.2524317712319,65.16894792077039,28.699380278733756,94.59932785547602,99.51112072328681,0.015022500000000001,15,0.02027027027027027,650
Battery_005,16,49.7473108052258,0.2526891947741987,99.4946216104516,0.015240998449543268,0.00024099844954326814,24.06475575098122,357.92701259839987,59.378353623783035,29.776331086986552,94.33580831601421,99.4946216104516,0.015024000000000001,16,0.021621621621621623,649
Battery_005,17,49.70922944325513,0.2907705567448673,99.41845888651027,0.015258382902100694,0.0002583829021006942,26.281264959185563,358.8176663552671,76.7261847378184,28.315712417512835,95.62333813736959,99.41845888651027,0.0150255,17,0.022972972972972974,647
Battery_005,18,49.78123725891053,0.21876274108947058,99.56247451782106,0.015266777065314164,0.0002667770653141648,29.03666191146324,358.701682314069,69.36077085211524,33.3538669501614,94.63691771987071,99.56247451782106,0.015027,18,0.024324324324324326,652
Battery_005,19,49.73163309216841,0.26836690783159156,99.46326618433682,0.015283652695456002,0.00028365269545600237,19.976928245080696,361.80067798741385,75.66453707530697,30.825748602555862,94.01071552343112,99.46326618433682,0.0150285,19,0.025675675675675677,648
Battery_005,20,49.71890329059784,0.28109670940216347,99.43780658119567,0.015303532931543781,0.0003035329315437818,20.73364138757124,359.60890616850054,97.54202005051916,32.94141427388661,95.37617870696754,99.43780658119567,0.01503,20,0.02702702702702703,647
Battery_005,21,49.702696936706644,0.29730306329335576,99.40539387341329,0.015312299531468732,0.00031229953146873213,21.73855956984978,359.0945200585363,54.96469226772153,29.08950539555741,93.9622389208291,99.40539387341329,0.0150315,21,0.02837837837837838,646
Battery_005,22,49.645756386942985,0.35424361305701524,99.29151277388597,0.01533266143127207,0.00033266143127206986,22.40776415570727,361.1270932117421,99.78300080285148,32.97358206369491,94.01354644657135,99.29151277388597,0.015033,22,0.02972972972972973,643
Battery_005,23,49.65921391411993,0.34078608588006887,99.31842782823986,0.01533978552653197,0.00033978552653197124,26.11828359855213,357.55070696363447,101.24593763822593,29.33183097394519,94.99203402845643,99.31842782823986,0.0150345,23,0.031081081081081083,643
Battery_005,24,49.651347853775796,0.3486521462242038,99.30269570755159,0.015357230179773196,0.0003572301797731964,23.091703699889276,359.1824879727559,96.05931367615023,30.3546777914052,95.27863346163906,99.30269570755159,0.015035999999999999,24,0.032432432432432434,643
Battery_005,25,49.643914788479165,0.35608521152083483,99.28782957695833,0.015374037735591196,0.00037403773559119627,25.16872725255236,359.42663695569706,102.8480925116522,29.98911248708374,95.79991268799095,99.28782957695833,0.015037499999999999,25,0.033783783783783786,642
Battery_005,26,49.6153641862982,0.38463581370179867,99.2307283725964,0.015386316945332462,0.00038631694533246275,25.401045473341224,358.1100943373927,53.07985456773306,31.91640119981082,95.44641756995341,99.2307283725964,0.015038999999999999,26,0.03513513513513514,641
Battery_005,27,49.59308090634058,0.40691909365941825,99.18616181268116,0.01540523840683693,0.00040523840683693094,23.817006295382562,359.3560412378156,119.62957541728912,32.749123170236736,94.55907780620826,99.18616181268116,0.015040499999999998,27,0.03648648648648649,639
Battery_005,28,49.57474426613098,0.4252557338690224,99.14948853226196,0.015418118044976142,0.0004181180449761429,21.33436550004628,358.66657568503354,93.48463585006917,28.892720229806706,94.34156430043716,99.14948853226196,0.015041999999999998,28,0.03783783783783784,638
Battery_005,29,49.53578397144468,0.4642160285553203,99.07156794288936,0.015438927223150274,0.0004389272231502747,21.768142953423244,359.6642458501512,100.57281220146162,30.137032091974838,93.92118469264875,99.07156794288936,0.015043499999999998,29,0.03918918918918919,635
Battery_005,30,49.56052794883346,0.43947205116653976,99.12105589766692,0.015458012125728133,0.00045801212572813346,29.63314079125807,359.0472954563945,62.33634861036839,30.346625872765443,92.90468573478505,99.12105589766692,0.015044999999999998,30,0.04054054054054054,637
Battery_005,31,49.5196658718804,0.4803341281196012,99.0393317437608,0.01546725272972847,0.00046725272972846996,24.525257126268674,358.4388826037342,78.89022791265536,30.299130204491252,95.33657422151146,99.0393317437608,0.0150465,31,0.041891891891891894,634
Battery_005,32,49.48529509498639,0.514704905013609,98.97059018997278,0.015482632337823073,0.00048263233782307353,25.510233551277327,359.404868350634,52.21796040161715,32.630957509790846,95.11060811174012,98.97059018997278,0.015048,32,0.043243243243243246,632
Battery_005,33,49.54519668776598,0.45480331223402004,99.09039337553196,0.015490836315482075,0.0004908363154820759,23.913990610044358,357.3062107283327,63.52803309661458,33.7605001970532,94.8491169177864,99.09039337553196,0.0150495,33,0.0445945945945946,636
Battery_005,34,49.47010707713275,0.5298929228672478,98.9402141542655,0.015510665456803775,0.0005106654568037758,25.504537930172226,357.03108305057873,45.436861666429444,33.13246816943945,95.27715130474743,98.9402141542655,0.015051,34,0.04594594594594595,631
Battery_005,35,49.43604925183861,0.563950748161389,98.87209850367722,0.015524365666099809,0.0005243656660998096,23.562344961294954,359.96093626907566,88.95138356178052,28.7367360376352,94.647267861351,98.87209850367722,0.0150525,35,0.0472972972972973,629
Battery_005,36,49.4570282316959,0.5429717683040991,98.9140564633918,0.015539808140328529,0.0005398081403285293,24.19937157460676,358.93888181755267,62.98460383317639,28.597357158803995,93.26696602935361,98.9140564633918,0.015054,36,0.04864864864864865,630
Battery_005,37,49.41671888385308,0.5832811161469209,98.83343776770616,0.015557111415647517,0.0005571114156475172,27.09841551278531,360.29396306118184,75.4306188535531,32.40281838935059,94.54706261318414,98.83343776770616,0.0150555,37,0.05,627
Battery_005,38,49.43532395581899,0.564676044181013,98.87064791163797,0.015574041837150289,0.0005740418371502892,27.516411512002517,358.97908790136546,67.72848161218106,31.578623845189092,95.85078765598027,98.87064791163797,0.015057,38,0.051351351351351354,629
Battery_005,39,49.41710180993171,0.5828981900682919,98.83420361986342,0.015583023295434584,0.000583023295434585,28.254741449108867,357.4490802291788,72.80092993196017,29.092504213750757,94.35148684243998,98.83420361986342,0.015058499999999999,39,0.052702702702702706,627
Battery_005,40,49.42876200003194,0.5712379999680621,98.85752400006388,0.015603204398186282,0.0006032043981862821,20.20693946783809,358.2388098054142,50.01870538493043,33.1976594372788,93.8769922946201,98.85752400006388,0.015059999999999999,40,0.05405405405405406,628
Battery_005,41,49.38437582051937,0.6156241794806334,98.76875164103873,0.015615620212117902,0.0006156202121179021,26.4486465906244,355.8760121025942,87.2225487327896,30.01118198028919,95.29174713496629,98.76875164103873,0.015061499999999999,41,0.05540540540540541,625
Battery_005,42,49.3724230317269,0.6275769682730967,98.7448460634538,0.015633158491733773,0.0006331584917337735,23.666856650936456,357.615927450807,97.80698694628455,32.26194414494325,94.65464684044709,98.7448460634538,0.015063,42,0.05675675675675676,624
Battery_005,43,49.357745922503526,0.6422540774964745,98.71549184500705,0.01564710313803027,0.0006471031380302708,21.99484434571738,359.79105978300703,76.91888522376777,30.911086802379913,94.0008032443194,98.71549184500705,0.0150645,43,0.05810810810810811,623
Battery_005,44,49.27535715429573,0.7246428457042668,98.55071430859147,0.01566287598532826,0.0006628759853282602,22.896726858016095,358.65877255938625,63.59576560077998,30.502137637424433,94.00625234987436,98.55071430859147,0.015066,44,0.05945945945945946,618
