Battery_ID,Cycle_Index,Discharge_Capacity_Ah,Capacity_Fade_Ah,SoH_%,Internal_Resistance_Ohm,Resistance_Growth_Ohm,Battery_Temperature_C,Avg_Voltage_V,Avg_Current_A,Charge_Time_min,Energy_Efficiency_%,Capacity_Retention_%,Degradation_Rate,Cycles_Completed,Normalized_Cycle,RUL_Cycles
Battery_008,1,49.97177806028098,0.02822193971901754,99.94355612056196,0.015005489203337023,5.489203337023449e-06,22.774246271363864,359.590408442189,108.80732029471018,33.529006362963464,94.80752546693317,99.94355612056196,0.0150015,1,0.0011160714285714285,664
Battery_008,2,49.983698861512366,0.016301138487634148,99.96739772302473,0.015024262459222004,2.4262459222004762e-05,25.407976687569914,359.55666991305395,48.43040303215095,32.307918024544655,95.17664824513001,99.96739772302473,0.015002999999999999,2,0.002232142857142857,665
Battery_008,3,49.972317188837096,0.027682811162904386,99.94463437767419,0.015043046008369197,4.3046008369197405e-05,18.117614752161167,358.51821848236773,98.26755249596232,29.576971041387353,95.57612744163711,99.94463437767419,0.015004499999999999,3,0.0033482142857142855,664
Battery_008,4,49.92935781703976,0.07064218296024194,99.85871563407952,0.015060466223369314,6.04662233693147e-05,25.068655207162013,358.93597800681255,85.20895645128996,33.17580865360507,94.46307186971983,99.85871563407952,0.015005999999999999,4,0.004464285714285714,661
Battery_008,5,49.88342378747309,0.11657621252690831,99.76684757494618,0.015078599449415503,7.859944941550345e-05,20.97056535304964,358.78240439881745,74.5242601256122,31.374005393486026,95.42908913436553,99.76684757494618,0.015007499999999998,5,0.005580357142857143,658
Battery_008,6,49.90192957852231,0.09807042147769351,99.80385915704461,0.015083409463292044,8.340946329204492e-05,33.14827536719849,359.9873770034807,96.40065443972203,31.101869488952598,96.43724606995403,99.80385915704461,0.015008999999999998,6,0.006696428571428571,660
Battery_008,7,49.86839027454614,0.1316097254538633,99.73678054909227,0.015106824791435429,0.0001068247914354295,24.15664906674052,358.6523073088721,106.05323136366249,28.269025531742862,95.40475060161297,99.73678054909227,0.015010499999999998,7,0.0078125,657
Battery_008,8,49.92205877042839,0.0779412295716071,99.84411754085679,0.015128323507590417,0.00012832350759041725,22.366113214660015,360.81842533494955,91.81048721712713,27.818927440211812,93.05489464964393,99.84411754085679,0.015011999999999998,8,0.008928571428571428,661
Battery_008,9,49.86503601100603,0.13496398899396667,99.73007202201207,0.015141045459748845,0.000141045459748846,33.880401360735576,359.12429021517426,83.64197663108439,28.12164583871464,96.48655198146685,99.73007202201207,0.015013499999999997,9,0.010044642857142858,657
Battery_008,10,49.85788824814109,0.14211175185891278,99.71577649628217,0.015152199237052046,0.00015219923705204683,25.556441747744316,358.88030393113763,98.21970319368002,32.280009960691,96.17000890852763,99.71577649628217,0.015014999999999997,10,0.011160714285714286,657
Battery_008,11,49.86130114161071,0.13869885838929008,99.72260228322142,0.01516023573080571,0.00016023573080571098,24.59774169691717,360.15477804876775,67.4271096984701,27.959762179231294,94.59640855790703,99.72260228322142,0.0150165,11,0.012276785714285714,657
Battery_008,12,49.82360867146308,0.17639132853692274,99.64721734292615,0.01519671526893441,0.00019671526893441128,29.088462639546087,358.9313614926049,65.40300420529917,28.130489337173763,95.6208514952241,99.64721734292615,0.015018,12,0.013392857142857142,654
Battery_008,13,49.795203827744515,0.20479617225548452,99.59040765548903,0.01519432637765442,0.00019432637765441976,23.781672308885188,361.8849107083706,106.05497528386452,28.299193871461423,93.71316932428329,99.59040765548903,0.0150195,13,0.014508928571428572,653
Battery_008,14,49.81991296633719,0.18008703366280798,99.63982593267438,0.015205234998379337,0.00020523499837933785,29.178615873937858,360.36756161100527,61.59385130193843,31.62031807614835,95.25140873970865,99.63982593267438,0.015021,14,0.015625,654
Battery_008,15,49.73513332753679,0.2648666724632065,99.47026665507359,0.015225027894276948,0.00022502789427694854,24.185104951179017,359.83823420831754,76.68545678917387,31.08673776680554,94.21472821000532,99.47026665507359,0.015022500000000001,15,0.016741071428571428,649
Battery_008,16,49.75665705549986,0.24334294450014227,99.51331411099972,0.015233399009784146,0.00023339900978414617,24.061768031929294,359.0917417677408,51.24076831927471,30.47942199604918,96.44139730206936,99.51331411099972,0.015024000000000001,16,0.017857142857142856,650
Battery_008,17,49.72681650811084,0.27318349188915647,99.45363301622169,0.015260826761774048,0.0002608267617740488,26.138289110253947,357.4919459766986,129.3400801720104,28.55127892033803,94.83289926057051,99.45363301622169,0.0150255,17,0.018973214285714284,648
Battery_008,18,49.73910747089299,0.2608925291070108,99.47821494178598,0.01526983005926465,0.0002698300592646509,27.755863710970388,360.7045958821837,61.93928582342591,29.956445893349485,94.12581498379127,99.47821494178598,0.015027,18,0.020089285714285716,649
Battery_008,19,49.6974707909372,0.3025292090627971,99.3949415818744,0.015285558174068983,0.0002855581740689832,28.30396828674916,357.7777655736191,76.97178642982244,28.73160274393783,95.41734382843019,99.3949415818744,0.0150285,19,0.021205357142857144,646
Battery_008,20,49.712784623007046,0.28721537699295396,99.42556924601409,0.015304905075358529,0.0003049050753585296,21.572284198128063,359.77121248023957,78.43034366031318,27.122451072442324,93.2594044168382,99.42556924601409,0.01503,20,0.022321428571428572,647
Battery_008,21,49.67289889951533,0.32710110048466845,99.34579779903066,0.015315007558679032,0.0003150075586790327,28.98323438113208,359.04354621059423,87.31874995716626,30.64349721093899,93.83759523635507,99.34579779903066,0.0150315,21,0.0234375,644
Battery_008,22,49.65732135885662,0.34267864114337954,99.31464271771324,0.015330126497340406,0.00033012649734040674,21.650294048633715,359.89043270401567,108.91651884045847,33.694926279741935,95.44461145779424,99.31464271771324,0.015033,22,0.024553571428571428,643
Battery_008,23,49.662671784608605,0.3373282153913948,99.32534356921721,0.01533571043212452,0.0003357104321245214,22.340763494545698,357.94862102812044,70.46834734357535,32.046654785490226,95.00702311089931,99.32534356921721,0.0150345,23,0.025669642857142856,644
Battery_008,24,49.64847071893995,0.35152928106005277,99.2969414378799,0.015362361582642179,0.0003623615826421796,23.1603306016714,359.07102060045867,84.2474271308864,32.76307588169869,94.60115519076042,99.2969414378799,0.015035999999999999,24,0.026785714285714284,643
